id,title,album,duration,release_date,rank,bpm,gain,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,in_POJ,in_POE,in_POF,in_POK,in_JRK,in_RFR,in_RUS,in_JFK,in_LOF,in_MSC,in_DEM,in_?XD,in_SLV,in_CHV,in_CTV,in_HPV,in_NRV,in_FCV,in_CUD,in_ONE,in_ADD,in_RCN,in_SGM,in_VCL,in_LRB,in_FAV,in_JFA,in_EFA
2217027027,Fall In Love Alone,I Don't Know What Love Is,205,2023-04-07,559134,0.0,-8.5,Stacey Ryan,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,True,,True
2217027067,Somebody Good,I Don't Know What Love Is,170,2023-04-07,164242,0.0,-13.6,Stacey Ryan,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
2097684097,Over Tonight,Over Tonight,200,2023-01-13,195691,0.0,-9.2,Stacey Ryan,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,True
2088671947,OMG,NewJeans 'OMG',212,2023-01-02,642376,0.0,-7.9,NewJeans,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
2354707745,Super Shy,NewJeans 'Super Shy',154,2023-07-07,736078,0.0,-8.6,NewJeans,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,
2373775145,ETA,NewJeans 2nd EP 'Get Up',151,2023-07-21,595264,0.0,-8.9,NewJeans,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2373775175,ASAP,NewJeans 2nd EP 'Get Up',134,2023-07-21,520305,0.0,-11.7,NewJeans,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2440227465,As I longed for,As I longed for,204,2023-09-20,214718,0.0,-7.1,yama,Tatsuya Kitani,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2867731472,Fatal,Fatal,219,2024-07-04,589691,0.0,-6.0,GEMN,Kento Nakajima,Tatsuya Kitani,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,True,True,
1546873672,Rapport,Rapport,217,2021-11-23,373223,0.0,-7.0,Tatsuya Kitani,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332722735,Where Our Blue Is,Where Our Blue Is,196,2023-07-07,627414,0.0,-8.0,Tatsuya Kitani,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,True,,,,,,True,True,
2434172375,Where Our Blue Is - From THE FIRST TAKE,Where Our Blue Is - From THE FIRST TAKE,197,2023-09-13,288904,0.0,-10.0,Tatsuya Kitani,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1934138227,CHAINSAW BLOOD,CHAINSAW BLOOD,200,2022-10-12,413227,0.0,-8.1,Vaundy,,,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,True,,,,,,True,True,
1590125312,Hadaka No Yusha,Hadaka No Yusha,201,2022-01-07,371383,0.0,-8.4,Vaundy,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,
2450388445,odoriko,odoriko,230,2021-11-17,511187,0.0,-9.5,Vaundy,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2450277865,Tokyo Flash,strobo,258,2020-05-27,326219,0.0,-7.9,Vaundy,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450277895,Fukakoryoku,strobo,200,2020-05-27,363505,0.0,-6.8,Vaundy,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114774832,Dingga,Dingga,179,2020-10-20,440510,0.0,-5.9,MAMAMOO,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1958747217,ILLELLA,MIC ON,166,2022-10-11,431471,0.0,-5.7,MAMAMOO,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1130251002,AYA,TRAVEL,211,2020-11-03,422334,0.0,-6.1,MAMAMOO,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1869520477,gogobebe,White Wind,195,2019-03-14,450794,0.0,-6.0,MAMAMOO,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
806276532,HIP,reality in BLACK,195,2019-11-14,562144,0.0,-6.3,MAMAMOO,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,
1069004062,Fireflies,3 Am. Study Session,123,2020-09-13,641,0.0,-13.5,Kanisan,FRAD,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1085860002,After the Rain,After the Rain,147,2020-05-01,62302,0.0,-12.4,Jordy Chandra,FRAD,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
663782022,First Date,First Date,173,2018-04-21,262936,165.38,-15.4,FRAD,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,True,,
1065022812,The Girl I Have a Crush On,Unrequited Love,137,2018-02-23,206118,0.0,-12.6,FRAD,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
682313452,night sky,alone.,65,2019-05-31,24044,0.0,-9.3,FRAD,Hayne,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
682313522,midnight thoughts,alone.,150,2019-05-31,13408,0.0,-13.8,FRAD,Hayne,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1752017007,blossoms,blossoms,156,2018-06-03,147342,0.0,-11.1,FRAD,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
350171301,PRIDE.,DAMN.,275,2017-04-14,845874,139.2,-9.8,Kendrick Lamar,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,
350171311,HUMBLE.,DAMN.,177,2017-04-14,840705,149.8,-9.4,Kendrick Lamar,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,True,,True
350171371,DUCKWORTH.,DAMN.,248,2017-04-14,582843,89.49,-9.8,Kendrick Lamar,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
456011702,Pray For Me,Pray For Me,211,2018-02-02,841812,100.59,-7.9,The Weeknd,Kendrick Lamar,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
97206060,King Kunta,To Pimp A Butterfly,235,2015-03-16,680573,106.83,-8.7,Kendrick Lamar,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
67929157,Money Trees,"good kid, m.A.A.d city (Deluxe)",387,2013-01-01,840630,144.1,-10.0,Kendrick Lamar,Jay Rock,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
67929154,"Bitch, Don’t Kill My Vibe","good kid, m.A.A.d city (Deluxe)",311,2013-01-01,736933,133.8,-12.3,Kendrick Lamar,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
947861082,Chicago Freestyle,Dark Lane Demo Tapes,220,2020-05-01,701728,0.0,-9.8,Drake,GIVĒON,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,
533609232,God's Plan,Scorpion,198,2018-06-29,913770,154.27,-12.0,Drake,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
64650062,Started From the Bottom (Explicit Version),Started From the Bottom (Explicit Version),173,2013-01-01,353671,172.27,-9.6,Drake,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,True,,True
124603270,One Dance,Views,174,2016-05-06,911067,0.0,-9.2,Drake,Wizkid,Kyla,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
124603286,Hotline Bling,Views,267,2016-05-06,848718,0.0,-9.3,Drake,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
124603256,Hype,Views,209,2016-05-06,416375,0.0,-10.6,Drake,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
107878888,Jumpman,What A Time To Be Alive,205,2015-09-20,618705,0.0,-10.3,Drake,Future,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1347377252,Cry Baby,Cry Baby,240,2021-05-07,507430,0.0,-7.3,OFFICIAL HIGE DANDISM,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701852587,Mixed Nuts,Mixed Nuts,213,2022-04-15,452153,0.0,-8.1,OFFICIAL HIGE DANDISM,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2553427362,SOULSOUP,SOULSOUP,314,2023-12-13,276299,0.0,-7.2,OFFICIAL HIGE DANDISM,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,True,True,
2073424367,White Noise,White Noise,254,2023-01-11,465786,0.0,-7.9,OFFICIAL HIGE DANDISM,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,True,,,,,,True,True,
92872156,Centuries,American Beauty/American Psycho,231,2015-01-20,803793,87.97,-6.2,Fall Out Boy,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
92872152,Irresistible,American Beauty/American Psycho,206,2015-01-20,543422,0.0,-6.2,Fall Out Boy,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
917265,"Sugar, We're Goin Down",From Under The Cork Tree Limited Tour Edition,232,2006-01-01,648444,0.0,-8.1,Fall Out Boy,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
911496,Thnks fr th Mmrs,Infinity On High,203,2007-11-20,740319,154.85,-7.5,Fall Out Boy,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
911492,"This Ain't A Scene, It's An Arms Race",Infinity On High,212,2007-11-20,721651,0.0,-7.2,Fall Out Boy,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
66404563,The Phoenix,Save Rock And Roll,245,2013-04-15,643730,0.0,-6.3,Fall Out Boy,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1169780152,DAILY ILLEGAL ANIME CONSUMPTION PT.1,DAILY ILLEGAL ANIME CONSUMPTION PT.1,142,2020-12-19,134387,0.0,-8.4,AnTgry,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,
437728052,Palm Road,Road Trip,173,2017-12-05,194057,0.0,-6.9,AnTgry,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
437728042,Lovely Road,Road Trip,103,2017-12-05,114093,0.0,-7.3,AnTgry,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
437728112,Sunset Road,Road Trip,176,2017-12-05,118686,0.0,-7.9,AnTgry,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
437728072,Summer Road,Road Trip,154,2017-12-05,99467,0.0,-7.5,AnTgry,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
437728102,Milky Road,Road Trip,189,2017-12-05,105014,0.0,-7.2,AnTgry,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
349385251,Attention,Attention,211,2017-04-21,851523,99.86,-7.7,Charlie Puth,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
96461836,See You Again (feat. Charlie Puth),Furious 7: Original Motion Picture Soundtrack,229,2015-03-17,530586,160.2,-10.0,Wiz Khalifa,Charlie Puth,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1622528782,Light Switch,Light Switch,185,2022-01-20,693336,0.0,-6.9,Charlie Puth,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
94424876,Marvin Gaye (feat. Meghan Trainor),Marvin Gaye (feat. Meghan Trainor),187,2015-02-10,778593,110.0,-9.0,Charlie Puth,Meghan Trainor,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
102994210,Nothing but Trouble (Instagram Models),Nothing but Trouble (Instagram Models) (From 808: The Music),217,2015-06-30,374883,126.0,-8.7,Lil Wayne,Charlie Puth,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,
2501912021,ベノム (Cover),BanG Dream! Girl's Band Party! Cover Collection Vol.6,198,2023-10-27,21143,0.0,-7.5,Afterglow,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815888587,アスノヨゾラ哨戒班 (Cover),BanG Dream! Girls Band Party! VOCALOID Cover Collection,192,2022-07-16,15796,0.0,-6.8,Afterglow,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1786491047,Hey-day狂騒曲(カプリチオ),ONE OF US,233,2021-03-24,50890,0.0,-7.1,Afterglow,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,True,True,
2231462807,イマジネーション (Cover),STAY GLOW,177,2023-04-26,29544,0.0,-7.9,Afterglow,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815888597,天ノ弱 (Cover),ガルパ ボカロカバーコレクション,187,2022-07-16,22205,0.0,-6.6,Afterglow,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
965202832,Cream,Cream,218,2020-05-27,217362,0.0,-10.5,yama,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
920971322,Haru wo Tsugeru,Haru wo Tsugeru,196,2020-04-17,358292,0.0,-8.0,yama,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186233082,Mahi,Mahi,198,2021-01-15,237687,0.0,-7.2,yama,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045360872,a.m.3:21,a.m.3:21,208,2020-08-12,304801,0.0,-8.4,yama,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910684537,color,color,192,2022-10-02,459198,0.0,-6.3,yama,,,,,,,,,,True,,,,,,,,,,,,,,True,True,,,,True,,,,,,True,True,
1898901177,golden hour,golden hour,209,2022-07-15,788740,0.0,-7.6,Jvke,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
2218006647,golden hour (Fujii Kaze Remix),golden hour (Fujii Kaze Remix),159,2023-04-21,408978,0.0,-7.4,Jvke,Fujii Kaze,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2650383032,lavender,lavender,157,2024-02-09,301489,0.0,-7.3,Jvke,Pink Sweat$,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929869807,this is what falling in love feels like,this is what falling in love feels like (554Hz),120,2022-10-03,729531,0.0,-6.3,Jvke,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926985157,this is what heartbreak feels like,this is what heartbreak feels like (432Hz),157,2022-10-04,596625,0.0,-6.9,Jvke,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454016235,this is what space feels like,this is what space feels like,183,2023-09-25,555550,0.0,-8.1,Jvke,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
602456612,Memories,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),199,2018-12-14,474284,93.96,-8.8,Thutmose,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
967401542,Bad Boy,"Bad Boy (with Wiz Khalifa, bbno$, MAX) (with bbno$ & MAX)",188,2020-05-29,397705,0.0,-8.0,Yung Bae,bbno$,Billy Marchiafava,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2368976575,Ticking Away,Ticking Away,205,2023-07-31,583491,0.0,-7.0,VALORANT,Grabbitz,bbno$,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,True
69135444,Les Notes De Frais,Les notes de frais,214,2013-07-08,185368,89.9,-8.8,Wacko,Alpha Wann,,,,,,,,,,,True,,,True,,,,,,,,,True,,,,,True,,,,,,True,,
1545801692,20.000 (feat. Alpha Wann),OFFSHORE,203,2021-11-26,593900,0.0,-9.4,EDGE,Alpha Wann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1555895232,Die For You,Die For You,212,2021-11-22,625941,0.0,-7.8,VALORANT,Grabbitz,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2386085985,RE-IGNITION,RE-IGNITION,204,2023-08-31,385143,0.0,-6.9,VALORANT,ARB4,Jazz Alonso,Emei,,,,,,,,True,,,,,,,,,,,,,,,True,,,True,,,,,,True,,True
903771372,Maniac,Kid Krow,187,2020-03-20,669451,0.0,-7.3,Conan Gray,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
903771442,Heather,Kid Krow,197,2020-03-20,802406,0.0,-8.5,Conan Gray,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1713183877,Memories,Memories,248,2022-04-15,773687,0.0,-8.0,Conan Gray,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1794268037,Family Line,Superache,216,2022-06-24,715975,0.0,-9.3,Conan Gray,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,True,,True
1529502862,Telepath,Telepath,195,2021-10-29,571519,0.0,-7.6,Conan Gray,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2128894047,Corner,Corner,238,2018-01-31,58095,0.0,-8.5,iri,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128189237,Matenrou - From THE FIRST TAKE,Matenrou - From THE FIRST TAKE,215,2022-02-25,63607,0.0,-10.6,iri,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2249039887,Season,PRIVATE,208,2023-05-10,194951,0.0,-8.7,iri,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,True,,,,,,True,True,
2249039897,STARLIGHT,PRIVATE,188,2023-05-10,87430,0.0,-9.1,iri,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130264897,Wonderland,Shade,224,2019-03-06,159497,0.0,-7.7,iri,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2429321645,Tiger,EQUINOX (Special Edition),185,2023-09-19,109098,0.0,-5.1,JO1,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,True,,,,,,True,True,
1686173927,Move The Soul,Move The Soul,212,2022-04-03,213819,0.0,-6.2,JO1,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1667453712,無限大(INFINITY),PROTOSTAR (初回盤B),183,2020-03-04,88251,0.0,-6.8,JO1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911422027,SuperCali,SuperCali,181,2022-09-23,119160,0.0,-5.7,JO1,,,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,
2710688242,Test Drive,Test Drive,192,2024-04-08,30853,0.0,-7.3,JO1,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1195398782,Starlight (Movie Ver.),"""Shoujo☆Kageki Revue Starlight Rond Rond Rond"" Thema Song ""Saisei Sanbikyoku""",429,2020-09-09,26448,0.0,-7.4,"Aijo Karen (CV: Momoyo Koyama), Kagura Hikari (CV: Suzuko Mimori)",Kagura Hikari (CV: Suzuko Mimori),Aijo Karen (CV: Momoyo Koyama),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1195398762,Hoshiboshi no Kizuna (Movie Ver.),"""Shoujo☆Kageki Revue Starlight Rond Rond Rond"" Thema Song ""Saisei Sanbikyoku""",197,2020-09-09,641,0.0,-8.4,"Daiba Nana (CV: Moeka Koizumi), Aijo Karen (CV: Momoyo Koyama)",Aijo Karen (CV: Momoyo Koyama),Daiba Nana (CV: Moeka Koizumi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
543784222,Sekai wo Hai ni Suru Made,"""Shoujo☆Kageki Revue Starlight"" Insert Songs Album Vol.1 "" La Revue De Matinez""",235,2018-10-22,31857,0.0,-8.9,Hoshimi Junna (CV: Hinata Sato),Kagura Hikari (CV: Suzuko Mimori),Aijo Karen (CV: Momoyo Koyama),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1425383522,Super Star Spectacle,Gekijouban Shojokageki Revuestarlight Gekichuka Album Vol.2,531,2021-07-21,32789,0.0,-8.1,Aijo Karen (CV: Momoyo Koyama),Kagura Hikari (CV: Suzuko Mimori),,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1195398752,Re:Create (Movie Ver.),"""Shoujo☆Kageki Revue Starlight Rond Rond Rond"" Thema Song ""Saisei Sanbikyoku""",259,2020-09-09,25983,0.0,-8.7,"Kagura Hikari (CV: Suzuko Mimori), Daiba Nana (CV: Moeka Koizumi)",Kagura Hikari (CV: Suzuko Mimori),Daiba Nana (CV: Moeka Koizumi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2272743217,Dans les yeux,Dans les yeux,163,2023-05-11,253002,0.0,-12.8,Hikari,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2584917212,Histoire de le dire,Histoire de le dire,95,2023-12-15,209434,0.0,-13.5,Hikari,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1707475837,Ma vie,Ma vie,318,2022-04-06,128440,0.0,-13.1,Hikari,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2176028447,Thaya,Thaya,216,2023-03-10,331229,0.0,-10.8,Hikari,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,True,,
2039526257,Tout ira mieux,Tout ira mieux,222,2022-12-01,289628,0.0,-12.8,Hikari,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
100598494,Painkiller (feat. Meghan Trainor),Everything Is 4,203,2015-05-26,190543,128.0,-8.7,Jason Derulo,Meghan Trainor,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
986939372,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),171,2020-06-11,803480,0.0,-12.6,Jawsh 685,Jason Derulo,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
142750222,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),216,2017-02-24,784708,0.0,-7.5,Jason Derulo,Nicki Minaj,Ty Dolla $ign,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
69533953,Talk Dirty (feat. 2 Chainz),Talk Dirty (feat. 2 Chainz),177,2013-08-02,765831,100.3,-9.4,Jason Derulo,2 Chainz,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
70506864,Trumpets,Tattoos,217,2013-09-10,642085,164.06,-9.1,Jason Derulo,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
5094040,I Write Sins Not Tragedies,A Fever You Can't Sweat Out,187,2005-09-27,712386,170.1,-8.1,Panic! At the Disco,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
116866548,Victorious,Death of a Bachelor,178,2016-01-15,525909,110.0,-7.6,Panic! At the Disco,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
516351532,High Hopes,Pray for the Wicked,190,2018-06-22,855958,164.06,-6.3,Panic! At the Disco,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
585659742,The Greatest Show,The Greatest Showman: Reimagined,174,2018-11-16,384162,154.27,-7.6,Panic! At the Disco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
593087362,The Greatest Show,The Greatest Showman: Reimagined (Deluxe),174,2017-12-08,231103,154.27,-7.6,Panic! At the Disco,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,True
1109730,Stan,Curtain Call: The Hits,403,2005-01-01,905814,160.2,-8.8,Eminem,Dido,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2825782592,Houdini,Houdini,228,2024-05-31,870578,0.0,-8.5,Eminem,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
3729756,Crack A Bottle,Relapse,298,2009-01-01,636804,84.0,-7.6,Eminem,Dr. Dre,50 Cent,,,,,,,,,,,,,,True,,,,,,,,True,,,,,True,,,,,,True,,True
916424,Without Me,The Eminem Show,290,2002-01-01,961431,112.3,-8.7,Eminem,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
72160314,Rap God,The Marshall Mathers LP2 (Deluxe),364,2013-11-05,785767,0.0,-7.7,Eminem,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2644514992,YOU AND I,Nightmare - Escape The ERA,195,2018-05-10,320043,0.0,-6.1,DREAMCATCHER,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
2673146322,VISION,[Apocalypse : Follow us],189,2022-10-11,348403,0.0,-6.7,DREAMCATCHER,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
2673151902,MAISON,[Apocalypse : Save us],185,2022-04-12,399911,0.0,-5.2,DREAMCATCHER,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
2390074895,Odd Eye,[Dystopia : Road to Utopia],184,2021-01-30,451490,0.0,-4.7,DREAMCATCHER,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
2553451772,OOTD,[VillainS],176,2023-11-22,359422,0.0,-6.5,DREAMCATCHER,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,
101473066,Enamel,Enamel,216,2015-06-17,303415,112.04,-7.1,SID,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
976002562,Monokuro No Kiss,Monokuro No Kiss,240,2008-10-29,334172,0.0,-9.4,SID,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
976770452,ANNIVERSARY,SID ALL SINGLES BEST,248,2018-08-22,161111,0.0,-6.6,SID,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,True,,,,,,True,True,
975991072,Uso,Uso,208,2009-04-29,469140,179.76,-7.6,SID,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
975922932,V.I.P,V.I.P,194,2012-11-21,419753,184.57,-7.3,SID,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309254495,Dreamer,Bewitched,210,2023-09-08,490814,0.0,-11.3,Laufey,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
2309254505,Second Best,Bewitched,204,2023-09-08,489479,0.0,-12.6,Laufey,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1942565507,Valentine,Everything I Know About Love,168,2022-10-14,573412,0.0,-12.2,Laufey,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1898921297,Falling Behind,Falling Behind,173,2022-08-11,670923,0.0,-9.7,Laufey,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2238153377,From The Start,From The Start,169,2023-05-11,806266,0.0,-7.9,Laufey,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,True,,True
543154652,Do It All The Time,Do It All The Time,167,2018-08-24,340418,109.96,-10.0,I DONT KNOW HOW BUT THEY FOUND ME,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1110575642,Sugar Pills,RAZZMATAZZ,187,2020-10-23,291059,0.0,-7.4,I DONT KNOW HOW BUT THEY FOUND ME,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,True,,,,,,True,,True
